user_id,user_name,date,text,Sentiment
1.28E+18,ple,2022-09-12 19:24:01+00:00,kelar money heist ajgggg pusing banget isi plot melulu ,Negative
1.56E+18,intan sarfyna,2022-09-12 19:07:58+00:00,haa kang money heist london pulak ,Negative
80544742,satupurnamalagi,2022-09-12 18:33:26+00:00,kayak apel to apel bandingin money heist asli versi spanyol versi korea versi spanyol obat anjing ,Negative
1.57E+18,hackforger brainrot,2022-09-12 15:32:45+00:00,malam marathon money heist besok nge spam au mental breakdance lt ,Negative
226457177,Joe Goldberg,2022-09-12 13:34:38+00:00,iya coba pikir jahat money heist dukung anggap juli assange hero ,Negative
1.47E+18,for acel,2022-09-12 13:26:31+00:00,ohyaaa lupa reviewwwww kamisss kemarin nonton curi raden saleeey omgggg seru loh kayak peama kali nonton film local vibesnya money heist banget trss beneran apaa iya actingnya dptt deh bagus bgtt plot twist nya overall kereeen banggaaaaa ,Negative
557036016,Rian,2022-09-12 13:14:29+00:00,money heist koreya season sadar iya series kaya kontol ,Negative
1.31E+18,acil,2022-09-12 12:25:24+00:00,eve turut seru sih viu money heist versi korea seru banget banget bgttttt ,Negative
1.10E+18,plutououo,2022-09-12 06:54:13+00:00,money heist korea seru spanyola ,Negative
790941518,Pemuda Loss,2022-09-12 05:27:41+00:00,ambil analogi film money heist mana cerita ampo bank lawan perintah korupsi ,Negative
92967765,anggi,2022-09-12 05:22:43+00:00,nyesel banget money heist korea cmn kesel banget urus orang ,Negative
77415911,luthfi,2022-09-12 02:09:09+00:00,money heist korea ver seru ,Negative
90955179,nelza iqbal,2022-09-11 16:07:54+00:00,money heist dunia nyata heran iya indonesia he ,Negative
3106820912,,2022-09-11 07:12:35+00:00,seru kayak money heist antihero usung misi teentu uang sosok el profesor jugaa ,Negative
1.41E+18,,2022-09-11 07:11:38+00:00,eh ding nonton money heist kwkwk ,Negative
158273581,cinder,2022-09-11 03:50:05+00:00,tarik hati masyarakat kayak professor money heist buka topeng ,Negative
826786418,panipan,2022-09-11 03:18:08+00:00,money heist kya film hacker who am ,Negative
509652077,gamajaya,2022-09-11 01:58:07+00:00,asa ikutin cerita money heist yah ,Negative
534195816,Nurul Aini,2022-09-10 14:07:59+00:00,inget money heist a2 ,Negative
96775427,cat servant,2022-09-10 13:21:32+00:00,nonton money heist mangkanyah lumayan seru tu telenovela ,Negative
7.08E+17,alyaa ia,2022-09-10 12:48:46+00:00,money heist best teman ori not korean ver ao ,Negative
2411851260,ob,2022-09-10 11:18:19+00:00,ayo rampok bank sentral money heist ,Negative
7.24E+17,saidmuchsin,2022-09-10 10:54:41+00:00,kominfo suruh nonton serial money heist selesai habis cerita ,Negative
1.15E+18,Reyhan Alhafizal,2022-09-10 10:48:39+00:00,ih tahu nonton money heist iya ,Negative
1.17E+18,Mikmikmik,2022-09-10 10:47:44+00:00,bagus banget film action indonesia alur bagus money heist ahli latarbelakang kuat actionnya bagus salfok ambil gambar rumah mantan presiden aura jahat banget ,Negative
1.31E+18,Han kinda ia,2022-09-10 09:37:31+00:00,gegara ujan nonton money heista ,Negative
150215440,Geri,2022-09-10 09:33:53+00:00,maap lambat nonton money heist enak pakai bahasa sepanyol inggeris audio ,Negative
1.31E+18,Han kinda ia,2022-09-10 09:26:14+00:00,nonton money heist lupa ,Negative
3965582658,Delia Yulian Syakir,2022-09-10 07:31:10+00:00,money heist jahat simpati penasaran perintah bakar jenggot kaya kolonel tamayo liat iya bilang presiden ganti otp biar ,Negative
1.37E+18,yimie,2022-09-10 07:12:09+00:00,nonton money heist ,Negative
1.26E+18,nyA,2022-09-10 06:43:43+00:00,money heist kelarrrr ,Negative
451296675,rere,2022-09-10 05:55:43+00:00,nonton money heist seruu ,Negative
51775595,Azis IDN,2022-09-10 04:32:54+00:00,nonton money heist si ,Negative
623600249,ari nugro,2022-09-10 04:15:11+00:00,money heist jam semuaa ,Negative
1.52E+18,AlmaA AU Tangerine Love ongoing,2022-09-10 03:27:37+00:00,money heist iya bun nyetak uang ,Negative
192907221,Shinta,2022-09-10 03:25:01+00:00,money heist ajar bahasa spanyol ,Negative
256440128,Septian BA,2022-09-10 00:55:05+00:00,prinsip profesor money heist rampok bank negara simpati rakyat ,Negative
3140025787,Ali Ah Bwa Bwa,2022-09-10 00:31:17+00:00,asa nonton money heist beda konteks ,Negative
1.48E+18,,2022-09-09 22:32:44+00:00,karakter beda karakter money heist kayak tetep cekam mh ,Negative
1.49E+18,Haikal,2022-09-09 17:14:30+00:00,ide fresh money heist indonesia tertawa tokoh oke biasa lihat amanda anak orkay bandel deh biasa lihat anak hidup sederhana ,Negative
258638168,Adieb,2022-09-09 17:05:20+00:00,luang marathon money heist season sadar gandia travis barker ,Negative
1.48E+18,Jfttgghfjhgfx,2022-09-09 15:06:37+00:00,semacem money heist ,Negative
1.04E+18,kuro kaze,2022-09-08 16:15:12+00:00,loh money heist korea selese rampok bank nya ,Negative
1.24E+18,Sapaya,2022-09-08 12:53:47+00:00,iya nama heist movie bang dunia formula money heist ocean trilogi italian job iya tinggal ngeramunya aje ,Negative
1.26E+18,skiesbiru,2022-09-08 09:29:52+00:00,sih harpot the shawshank redemption dark series cmbyn money heist ,Negative
1.51E+18,lysaa,2022-10-11 17:02:50+00:00,bosan banget money heist korea uang kisah cinta rio tokyo sih ,Positive
1.47E+18,remon,2022-10-11 13:02:54+00:00,nonton money heist kelar ,Positive
1.17E+18,bilbilA,2022-10-11 00:56:20+00:00,lagu cocok dibawain tema money heist iya ,Positive
98862839,iya gue,2022-08-17 18:22:26+00:00,norak banget nonton money heist spanyol seru banget sih tertawa ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
1.48E+18,Han hyeji,2022-08-09 18:04:22+00:00,haru yoshi nonton money heist spanyol suka peran denvera ,Positive
4557977114,,2022-08-08 19:16:48+00:00,asi nonton money heist sadar jam ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga ,Positive
1.48E+18,Han hyeji,2022-08-09 18:04:22+00:00,haru yoshi nonton money heist spanyol suka peran denvera suka peran denver nya ,Positive
1417180244,Nanad,2022-08-20 17:34:01+00:00,lambat bngt gasih maraton nontonin money heist wkwkwkwk ,Positive
1.48E+18,Odi,2022-08-20 14:34:59+00:00,enggaak nonton money heist korea kiyowo banget ,Positive
1.11E+18,Deean,2022-08-20 14:06:06+00:00,aduhhhh asik banget nnton money heist korea hpnya dipake yutuban bocil arghhhh ,Positive
1.56E+18,Anjani,2022-08-20 05:35:33+00:00,selamat sing sendeer aaaa nonton banget nonton ,Positive
7.58E+17,Coach Justin Junior,2022-08-20 04:53:24+00:00,kilas money heist cover colornya ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga ,Positive
1.51E+18,arah,2022-08-13 11:46:53+00:00,ngira mas kentang mas kentang lihat money heist ntu rio ngomong-ngomong miripa ,Positive
1.22E+18,,2022-08-13 11:04:18+00:00,suka banget denver film money heist korea peama kali xixixixii ,Positive
314933637,TinA A14,2022-08-21 09:13:27+00:00,casa adik papel money heist nonton pas situ ngerasa gilakk nonton ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga ,Positive
1.22E+18,,2022-08-13 11:04:18+00:00,suka banget denver film money heist korea peama kali xixixixii ,Positive
95021668,,2022-08-22 15:05:02+00:00,selamat ending film money heist ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
1574589752,si anjing kecik,2022-08-13 13:32:48+00:00,asyem nyadar money heist korea rio tokyo kisseu mimpi doanga ,Positive
153315844,Adrian Pampam,2022-08-23 01:10:29+00:00,rumah sambo beneran bunker uang ratus milyar keren kali series money heist ,Positive
1.11E+18,miw,2022-08-20 17:37:23+00:00,cinta sherlock sd koleksi novela ,Positive
58235060,Nelsa,2022-08-20 14:23:20+00:00,kak keren banget nicknya ,Positive
1.36E+18,bil,2022-08-15 09:13:02+00:00,mimpi tokyo money heist ,Positive
9.52E+17,oA A1A A1A,2022-08-24 14:12:48+00:00,series cakep sih cast money heist main ,Positive
7.92E+17,Florence,2022-08-24 11:29:19+00:00,pas sana kaya cosplay per money heist ,Positive
3034829006,Andi,2022-08-24 11:27:13+00:00,genre money heist moga film jiwa onepiece head to head avatar ganti deh ,Positive
1.25E+18,naznaz,2022-08-24 10:32:29+00:00,sumpah lihat puig lin money heist ,Positive
1.53E+18,HAN,2022-08-24 08:54:31+00:00,nonton money heist nuna keren banget asli dahk ,Positive
1.52E+18,panpan,2022-08-24 07:11:11+00:00,sadar nonton squid game mikirnya money heist yaaa ,Positive
1.09E+18,Blake,2022-08-24 02:28:35+00:00,series noona money heist sana keren banget cool city yeoja habis saranin series film noona oke banget ,Positive
1.31E+18,LGI DIVING JANGAN DIBALES DLU ATAU KMU KUPATOK,2022-08-24 01:48:59+00:00,nonton coba nonton money heist ,Positive
1469023782,,2022-08-24 01:29:56+00:00,the call money heist sabar tunggu money heist season suka banget karakter tokyo ,Positive
1.33E+18,Rachel Jun DIVING AKBAR,2022-08-24 00:40:49+00:00,the call merah alias nengplik money heist korean nengplik romcom nonton nothing serious ,Positive
153315844,Adrian Pampam,2022-08-23 01:10:29+00:00,rumah sambo beneran bunker uang ratus milyar keren kali series money heist ,Positive
1.48E+18,Odi,2022-08-20 14:34:59+00:00,enggaak nonton money heist korea kiyowo banget ,Positive
8.29E+17,clau,2022-08-17 07:07:29+00:00,dearest sender in mood nonton movie sibuk nonton kayang hmma ,Positive
9.84E+17,jakA,2022-08-29 17:19:40+00:00,money heist wkwkwk ,Positive
1.04E+18,Zeave,2022-08-29 16:08:09+00:00,gapeduli orng money heist pokok neng nontonnya ,Positive
1.34E+18,,2022-08-29 15:53:09+00:00,huh didn notice akhir yeah referensi sama iya beda money heist ,Positive
1.25E+18,Ga ada PP Agustus,2022-08-29 15:41:00+00:00,inget banget nonton netflix nonton umbrella academy money heist ,Positive
1.35E+18,Muhammad Fariz Habibie,2022-08-29 14:44:37+00:00,inget banget nonton money heist ,Positive
142182377,bril ForeverOnly JaeWooA,2022-08-29 14:43:04+00:00,kemarin money heist bilang samaa a2 suka thriller ,Positive
1.26E+18,,2022-08-29 14:02:52+00:00,money heist season asik sih lanjutin kayak kelar season wkwkwkwk ,Positive
54498871,saatnya kembali pasang foto real life,2022-08-29 12:31:07+00:00,money heist iya duit nyetak kaya dokumen skripsi wkwkwk ,Positive
1.48E+18,WAIT MINUTE,2022-08-29 10:59:46+00:00,asa nonton money heist ,Positive
429841542,Oned,2022-08-29 08:11:27+00:00,cikal tokyo si centil money heist ,Positive
1.13E+18,,2022-08-29 04:30:53+00:00,seruuu cumaa yaa bbrp small details kaya make sense apple to apple dibandingin money heist si nder tertawa ,Positive
64558771,vie,2022-08-28 14:38:31+00:00,film oke sih ukur heist movie rapi patok trilogi oceans money heist confidence man jp nonton deh masuk streaming sites ,Positive
295481041,wildan,2022-08-28 10:56:59+00:00,twistnya asa kyo nonton money heist ,Positive
1.53E+18,,2022-08-28 05:55:03+00:00,putar money heist temu internet ,Positive
1.30E+18,Levi,2022-08-28 05:54:11+00:00,money heist beele tele banget deh ,Positive
1.54E+18,,2022-08-27 15:40:56+00:00,habis nonton money heist korea bayang scene denver pelakor mulua ,Positive
1.40E+18,Vivi,2022-08-27 13:42:29+00:00,money heist baik deh detail banget rencana ,Positive
2667642972,Bcht,2022-08-27 12:54:07+00:00,money heist seru iya gais tertawa ngapa nonton sja ,Positive
1.36E+18,repi,2022-08-27 12:31:57+00:00,halo dikadik nonton money heista ,Positive
1.50E+18,ale,2022-08-27 11:02:08+00:00,dj jingo liat lihat kayak jihun money heist ,Positive
1.56E+18,,2022-08-27 06:54:14+00:00,ngira ala money heist amp ocean series sambut bagus negara syukur deh film genre terima ,Positive
1.48E+18,Damar andi,2022-08-27 06:23:05+00:00,lagu si zuh money heist iya netflix ,Positive
280464002,AW,2022-08-26 18:55:22+00:00,berani gambling sutradara lihat referensi money heist series nya bilang sukses lihat angka tonton kali yaa budget film series sukses iya ,Positive
2299141386,icesha,2022-08-26 16:46:37+00:00,benang merah something new nonton money heist but overall its highly recommended to watch ,Positive
8.85E+17,chaotic living meme,2022-08-26 15:20:53+00:00,bilang kasus money heist nyerempet plis ayoooo realisasiin dongggg seruuuu banget sih asliiiii kali nya sintinggg ayo bisaaa ,Positive
1.41E+18,,2022-08-26 12:13:25+00:00,money heist serum ekspetasinya mudah mudah bagus ,Positive
1057253462,HaChi,2022-08-26 06:12:58+00:00,money heist wkwkwk ,Positive
2318790415,ozora,2022-08-26 05:51:55+00:00,sepakat film keren nonton money heist plot twist tiap rencana wkw ,Positive
475416137,Anang,2022-08-26 04:34:13+00:00,ketemu character money heist ,Positive
1.51E+18,Evi Puspitasari,2022-08-26 01:30:37+00:00,money heist kelar rewatch anja ,Positive
1272069596,HAMA,2022-08-25 15:57:51+00:00,money heist bidang lukis tah ,Positive
994892066,aA,2022-08-25 15:25:14+00:00,mksud bandingin maksud suka film heist hacker money heist film bilang bagus ,Positive
180291968,A2A AaA,2022-08-25 14:17:10+00:00,kaya money heist sih wkwkwk maaf nebak nontona ,Positive
1.50E+18,,2022-08-25 14:00:50+00:00,tu adaptasi money heist si ,Positive
1.08E+18,,2022-08-25 11:07:20+00:00,film sih kerenn money heist akting diraguin iya cakep lgia ,Positive
1.33E+18,Rachel Jun,2022-08-25 03:46:48+00:00,yah pacar boleehh ayo nonton money heist ajaaaa ,Positive
1.29E+18,,2022-08-24 16:07:15+00:00,lihat rio money heist kor noa ,Positive
1.56E+18,denver fb nder,2022-08-24 15:22:41+00:00,lihat trailer langsung bayang money heist ,Positive
1.29E+18,,2022-08-24 14:09:17+00:00,denver nya money heist korea darwin nunez tertawa ,Positive
1166604732,omi,2022-08-24 11:53:15+00:00,pas sana kaya cosplay per money heist ,Positive
626547022,Khilmiyatul Hanimah,2022-08-24 08:10:10+00:00,sadar nonton squid game mikirnya money heist yaaa ,Positive
1639610490,,2022-08-24 06:02:05+00:00,nonton money heist korea dukung rampok deh tertawa ,Positive
1.08E+18,lumm,2022-08-24 05:37:06+00:00,imran gelak denver money heista ,Positive
190975335,Aiman A2A A34A,2022-08-24 02:32:15+00:00,the call money heist sabar tunggu money heist season suka banget karakter tokyo ,Positive
1.48E+18,Apek pablo,2022-08-23 17:43:59+00:00,money heist asli korea ,Positive
1.09E+18,Usop SontoloyoA,2022-08-23 11:41:03+00:00,sumpah money heist dub indonesia intonasi julid banget asa dengar tetangga ngobrol ,Positive
1441078309,Para Jamaludin,2022-08-23 03:56:38+00:00,iya abs lihat film pas jogja wkwkwk kasih ide money heist ,Positive
327752786,Khadijah Sakinah AA,2022-08-31 11:42:35+00:00,iyaa suka korea money heist spanyol keren yukk season tertawa banget ,Positive
1.27E+18,sasa on priv,2022-08-31 09:46:47+00:00,bangettt money heist korea beneran daper feelnya ngerasa diringkes ,Positive
1.05E+18,,2022-08-31 08:16:22+00:00,tokyo money heist korea cakep banget bjir ,Positive
32370380,APDH,2022-08-31 06:25:29+00:00,pas lihat professor money heist kayak ealah azat hercaia ,Positive
142182377,bril ForeverOnly JaeWooA,2022-08-29 14:43:04+00:00,kemarin money heist bilang samaa a2 suka thriller ,Positive
1.54E+18,keyy,2022-08-27 15:09:22+00:00,habis nonton money heist korea bayang scene denver pelakor mulua ,Positive
9.86E+17,taro,2022-08-27 11:12:40+00:00,money heist seru iya gais tertawa ngapa nonton sja ,Positive
1.50E+18,ale,2022-08-27 11:02:08+00:00,halo dikadik nonton money heista a14 ,Positive
1.35E+18,na,2022-09-03 14:07:04+00:00,finished education and money heist korea today tumben produktif nyelesaiin tertawa ,Positive
1.28E+18,fuckubtc,2022-09-02 18:25:39+00:00,lihat deolipa film money heist beliau profesor ,Positive
1.08E+18,iris AA,2022-09-01 08:35:03+00:00,money heist ngebosenin timelinenya jalan banget ,Positive
1.00E+18,jack kahuna laguna,2022-08-30 21:35:30+00:00,desa keliling film jurrasic situ kuil sembayang gedhe banget kayu rumah cetak uang money heist atap sisik naga kuil spirit ngejaga desa marabahaya ,Positive
1.06E+18,LBH Lembaga Baku Hantam,2022-08-30 13:46:41+00:00,money heist konflik cinta cinta mutu jam ,Positive
1.54E+18,keyy,2022-08-27 15:09:22+00:00,habis nonton money heist korea bayang scene denver pelakor mulua ,Positive
2296027778,,2022-09-04 13:04:54+00:00,mood lanjutin money heist sreg suka peama jago mati duluan the witcher drakor nonton kingdom ,Positive
1.12E+18,A1A,2022-09-04 12:41:58+00:00,money heist korea seru bngt sabar tunggu nya ,Positive
1.29E+18,lizzA wts attacca carver,2022-09-01 09:37:00+00:00,bismillah mudah mudah money heist korea kecewa grida ,Positive
1.08E+18,iris AA,2022-09-01 08:35:03+00:00,money heist ngebosenin timelinenya jalan banget ,Positive
9.86E+17,taro,2022-08-27 11:12:40+00:00,money heist seru iya gais tertawa ngapa nonton sja ,Positive
1.51E+18,basobulat,2022-09-13 11:51:17+00:00,seru plekketiplek money heist asli nya tertawa ,Positive
1.01E+18,Drama Menfess,2022-09-13 10:48:22+00:00,kdma money heist korea seru yaa rate nya nonton terima kasih ,Positive
1.26E+18,Iyam akun lama disuspend,2022-09-12 16:32:59+00:00,coba bikin series money heist england ,Positive
3284286602,mulan Ao,2022-09-12 13:15:01+00:00,nonton money heist korea inget snowdrop tertawa ,Positive
253902909,,2022-09-12 09:31:36+00:00,lho money heist korea seru iya tenaga nonton series friends ,Positive
1.49E+18,Lord,2022-09-11 03:15:48+00:00,vibesnya banget kaya money heist tertawa ,Positive
7.62E+17,Puspa,2022-09-10 13:11:11+00:00,money heist cocok ,Positive
1.04E+18,Nisa,2022-09-10 10:02:17+00:00,sering nonton money heist ,Positive
1.31E+18,yes me,2022-09-09 17:20:42+00:00,money heist gasih blon umay keren bat tertawa ,Positive
1.49E+18,Bakso,2022-09-08 09:47:58+00:00,mari nonton money heist ,Positive
259590176,Dika Zoldyck,2022-09-07 15:07:20+00:00,rewatch sih elle serial money heist lupin lihat lihat scenenya seru ,Positive
1.14E+18,AdA,2022-09-07 13:31:00+00:00,banget kelar nonton money heist korea ending nya nge gantung bgtsi nya yaaa ,Positive
1.31E+18,,2022-09-06 15:59:19+00:00,oh nonton money heist cepat sembuh deh nairobi nangisin maleman ,Positive
9.75E+17,Mas,2022-09-06 03:49:53+00:00,tepat film heist baik sih kompleks detail money heist ,Positive
1.14E+18,lluw,2022-09-18 16:33:07+00:00,pilih money heist jjur kreatif bagi show performancea ,Positive
173368942,sher,2022-09-18 10:00:49+00:00,oke nonton suriname money heist ,Positive
1.57E+18,kuda lumping,2022-09-17 13:58:58+00:00,nonton money heist korea pusing iya nonton tertawa ,Positive
1.13E+18,Riyan Darmansyah,2022-09-17 05:21:23+00:00,cur ajar profesor money heist wkwkwk ,Positive
117677438,Ihfa Firdausya,2022-09-14 12:46:19+00:00,eh tiga deng nonton money heist korea series ketawa yaelah bikin versi koreanya ,Positive
1.25E+18,stawwberryy,2022-09-14 10:31:10+00:00,money heist banget nder nonton ituuu ,Positive
194498591,ketansrikaya,2022-09-13 15:30:22+00:00,berkat nonton money heist ,Positive
1.56E+18,kler acumalaka,2022-09-12 18:19:55+00:00,money heist heboh pas peengahan sadar top tier film peama kali kagum sutradara ,Positive
60019391,TY,2022-09-12 01:53:41+00:00,iya allah nonton drakor money heist korea kelar tertawa ,Positive
473580419,Lolaaaa,2022-09-11 15:07:28+00:00,selesai money heist ku surat dospem ku ayo ayo aaa ,Positive
1.32E+18,,2022-09-19 07:11:11+00:00,money heist nyita sluruh mood perhati mood nulis ken nonton wkwkwk ,Positive
1.14E+18,lluw,2022-09-18 16:33:07+00:00,pilih money heist jjur kreatif bagi show performance ,Positive
1.14E+18,,2022-09-17 14:33:12+00:00,money heist gilasiha series baik stranger things suka banget ,Positive
7.47E+17,berawan,2022-09-17 03:44:51+00:00,nonton money heist korea ter haesoo haesoo oom akting kereeenn paraaaaah karisma loh hmmmm pilem poin main om tamvan narco saint ,Positive
1.43E+18,Revand Abitama,2022-09-17 01:41:02+00:00,plspls jwnwysjaau banget suka banget money heist rewatch kali and for sure avail tanggal nya mah jodoh sih ayo banget cosplay tokyo amp rio asgsgshwyh ,Positive
1.25E+18,,2022-09-15 10:33:32+00:00,jujur namatin money heist mabuk ,Positive
353502145,,2022-09-15 01:18:04+00:00,jalan cerita bbrp tebak sihh bayang heist plan nya money heist tapiiii bangga indonesia zona nyaman film romansa muluuu ,Positive
194498591,ketansrikaya,2022-09-13 15:30:22+00:00,berkat nonton money heist ,Positive
1396830649,Althan,2022-09-13 15:01:00+00:00,kece namatin season money heist ,Positive
1.45E+18,RL,2022-09-13 12:05:50+00:00,wkwkk tahun ketemu park haesoo squid game chimera yaksa money heist kr narco saints ,Positive
1.01E+18,Drama Menfess,2022-09-13 10:48:22+00:00,kdma money heist korea seru yaa rate nya nonton terima kasih ,Positive
60019391,TY,2022-09-12 01:53:41+00:00,iya allah nonton drakor money heist korea kelar tertawa ,Positive
24668342,Karlina Octaviany,2022-09-21 10:40:23+00:00,omggggg cocooo banget judul a12a wakaka money heist melankolis tragis ,Positive
1.26E+18,ces,2022-09-21 07:18:46+00:00,money heist tayang si kemarin agustus oktober ,Positive
95021668,,2022-09-19 16:28:00+00:00,lelah laku pei film money heist ,Positive
1730331554,Biu,2022-09-19 13:52:19+00:00,wiii money heist salah series netflix fav phi ,Positive
1.32E+18,,2022-09-19 07:11:11+00:00,money heist nyita sluruh mood perhati kenal mood nulis ken nonton wkwkwk ,Positive
8.84E+17,,2022-09-18 16:49:15+00:00,sanggup lihat money heist versi original eps nya banyakkkk ,Positive
1.14E+18,,2022-09-17 14:33:12+00:00,money heist gilasiha series baik stranger things suka banget ,Positive
861290942,si gits,2022-09-17 10:44:40+00:00,lihat orang chile ngobrol kaya nonton money heist live anjing ,Positive
1.43E+18,AoA,2022-09-17 09:14:26+00:00,bismillah nonton money heist korea moga ngewe ampo ,Positive
1.43E+18,Revand Abitama,2022-09-17 01:41:02+00:00,plspls jwnwysjaau banget suka banget money heist rewatch kali a2a and for sure avail tanggal nya mah jodoh sih ayo banget cosplay tokyo amp rio asgsgshwyh ,Positive
1.00E+18,aida freetag,2022-09-16 07:48:42+00:00,lbih suka money heist asli tertawa ,Positive
262328969,edbe xavierl,2022-09-16 06:22:11+00:00,asa nonton money heist ,Positive
1.37E+18,A34A,2022-09-16 01:32:31+00:00,ngerasa pas nonton money heist korea peama kali tertawa paham jesse ,Positive
1.56E+18,Luneta,2022-09-15 11:11:20+00:00,nonton suka money heist spanyol version cosplay tokyo amp rio lets go ,Positive
1.25E+18,,2022-09-15 10:33:32+00:00,jujur namatin money heist mabuk ,Positive
1.18E+18,Nataa,2022-09-15 07:19:45+00:00,pola money heist ,Positive
353502145,,2022-09-15 01:18:04+00:00,jalan cerita bbrp tebak sihh bayang heist plan nya money heist tapiiii bangga indonesia zona nyaman film romansa muluuua ,Positive
1141254906,Tatkala Senja,2022-09-14 02:02:58+00:00,spill film series keren teonton game of thrones casa adik papel money heist davinci demons vikings mr robot the walking dead stranger things westworld rekomendasi kah ,Positive
1396830649,Althan,2022-09-13 15:01:00+00:00,kece namatin season money heista ,Positive
715771220,Sah,2022-09-13 12:09:56+00:00,tertawa kebnyakan nonton money heist ,Positive
1.01E+18,Drama Menfess,2022-09-13 10:48:22+00:00,kdma money heist korea seru yaa rate nya nonton terima kasih ,Positive
1.52E+18,piww,2022-09-21 09:16:50+00:00,nonton money heist korea seruuu nagih banget ,Positive
1.16E+18,Ignatius,2022-09-18 06:22:10+00:00,cuk alure iki ngalaha2i ndelok money heist versi spanyol pas awala2 tayang ,Positive
1.01E+18,Drama Menfess,2022-09-13 05:38:21+00:00,nonton beliau mana sender squid game money heist amp narco saints kdma ,Positive
1.07E+18,sahla,2022-09-22 13:17:27+00:00,money heist realistis beneran realistis habis iya asli wkwkwkwk sayang banget salah langkah ,Positive
1306510406,Hyunwoo,2022-09-22 06:51:38+00:00,noona ayo nonton money heist korea ,Positive
46342206,Shooting Star,2022-09-21 22:15:32+00:00,aduhhh menangiss komplot agus rimba disaamain money heist ,Positive
24668342,Karlina Octaviany,2022-09-21 10:40:23+00:00,omggggg cocooo banget judul 12 wakaka money heist melankolis tragis ,Positive
2681164664,nongnong,2022-09-25 13:53:35+00:00,dynasty family drama hibur sih hahaha nonton money heist stranger things coba deh iya banyakk tertawa ,Positive
1.30E+18,kynA free tagA,2022-09-25 11:15:39+00:00,nonton money heist original nya sukak banget remake korea nya pliss season nya cepetin gasabara ,Positive
1.32E+18,,2022-09-24 00:23:57+00:00,kelar money heist bingung nonton yh ,Positive
1.00E+18,japoy,2022-09-23 09:44:17+00:00,oh mah indah pintar money heist ,Positive
285948654,BUGGY DOUKE CLOWN,2022-09-23 05:29:21+00:00,money heist korea seru gaesz sandera suruh flashmob pinkvemom tertawa ,Positive
1.22E+18,fay A14,2022-09-21 17:17:12+00:00,ui wkwkwkwkkw iya latih rancang money heist ,Positive
8.15E+17,sha semi ia,2022-09-18 15:31:50+00:00,lmao im such couch potato today marathon money heist korea hhhhh lambat sih bomat deh ,Positive
1.32E+18,Pakemble,2022-09-18 13:01:42+00:00,iya hahaha ngomong-ngomong suara kaya lin money heist ,Positive
2509616935,nyasha girazvinhu,2022-09-17 19:01:07+00:00,series iya yainzi money heist yakazopera seia asking for friend ,Positive
1.30E+18,kyn free taga,2022-09-25 11:15:39+00:00,nonton money heist original nya sukak banget remake korea nya pliss season nya cepetin gasabar ,Positive
1.25E+18,pe,2022-09-24 02:37:53+00:00,pas nonton bingung series japan yahh pas kamerad muncul langsung oh iya money heista ,Positive
1.47E+18,yasmin A14,2022-09-22 16:46:00+00:00,tudum korea september kst squid game hwang hyuk money heist korea lee hyun woo ,Positive
1.44E+18,kenny,2022-09-27 17:33:16+00:00,trnyata main elite bnyak money heist mkin gamon guea ,Positive
8.06E+17,Yoona,2022-09-27 12:17:49+00:00,halo eonnie nyaranin money heist seru banget eonn ,Positive
155131896,RaA A1A,2022-09-24 10:12:39+00:00,series sih nonton money heist asli ,Positive
1.30E+18,A1A AoA A12A,2022-09-28 19:08:56+00:00,nonton series spanyol elite amp money heist ,Positive
1.33E+18,,2022-09-28 10:05:52+00:00,suka tokyo pas money heist ,Positive
1.26E+18,aan,2022-09-28 07:55:57+00:00,suka money heist korea inspector cakep banget ampuna ,Positive
1.44E+18,kenny,2022-09-27 17:25:32+00:00,nnton elite risih banget miguel anying money heist keren coka ,Positive
1.44E+18,AboutMalang com,2022-09-24 11:34:04+00:00,sosok karakter kunci money heist korea ,Positive
1.26E+18,aan,2022-09-28 07:55:57+00:00,suka money heist korea inspector cakep banget ampun ,Positive
1.44E+18,kenny,2022-09-27 17:33:16+00:00,trnyata main elite bnyak money heist mkin gamon ,Positive
1.14E+18,Apray,2022-09-29 12:04:37+00:00,jaket merah deh outfit money heist nyanyi bella ciao ,Positive
152967243,ojA gA,2022-09-29 03:29:35+00:00,lambat banget sihh nonton money heist korea wkwkwk ,Positive
1.14E+18,Apray,2022-09-29 12:04:37+00:00,jaket merah deh outfit money heist nyanyi bella ciao ,Positive
1.56E+18,Lee Dahee,2022-09-30 03:11:41+00:00,hello jongseo iya nonton money heist ,Positive
1.57E+18,JooA,2022-09-27 02:32:10+00:00,sadar main money heist iya ,Positive
