user_id,user_name,date,text,Sentiment
1.36E+18,LPAT,2022-08-27 15:43:15+00:00,kepala nyut nyut pei butuh tidur pngn netflix an duluu nonton enak rewatch money heist kh ,Negative
1.21E+18,nutcracker,2022-08-27 15:31:18+00:00,kaya topi money heist emot batu ,Negative
1.54E+18,keyy,2022-08-27 15:09:22+00:00,nahh iya tuju wkwwk peengahan bumbu money heist nya dikit enjoy amp seru sih nonton film inia ,Negative
1.21E+18,ReyyA,2022-08-27 14:40:25+00:00,gilaa keren bgtt kaya padu fast amp furious money heista ,Negative
101276191,Indra Menus,2022-08-27 14:06:20+00:00,keren sih soale fresh banget nonton now you see me money heist iya jenis keren indonesia ,Negative
298565609,taupik pake,2022-08-27 13:56:36+00:00,money heist now you see me masuk sih ,Negative
215608132,sparks fly,2022-08-27 13:43:05+00:00,tetep money heist bagus hm pgn nonton ,Negative
1.37E+18,A34A,2022-08-27 13:35:22+00:00,nonton money heist sih iya strategi curi ,Negative
1.08E+18,ZenA,2022-08-27 13:17:47+00:00,tarik kayak money heist ,Negative
1.55E+18,adit rzkyyyy,2022-08-27 13:15:06+00:00,alur cepat fimnya jam cerita bagus money heist komedi ,Negative
9.86E+17,taro,2022-08-27 11:12:40+00:00,money heist disamain the godfathernya marlon brando nihh ulas ,Negative
1.44E+18,gata otw meet cy,2022-08-27 10:43:11+00:00,seru banget money heist korea ,Negative
8.67E+17,UDH KAGA JUALAN,2022-08-27 10:00:59+00:00,konsep nya money heist versi indonesia ,Negative
1.06E+18,ajepajep,2022-08-27 09:42:40+00:00,heran netflix bangkrut produksi jelek korea money heist caer seoul vibe ,Negative
